,order_id,categoria,categoria_final
5491,da0686c22c00de36d95422798bdd9cde,['MODA E BELEZA'],MODA E BELEZA
5492,da1e438a39bc8b47403207e4c043594d,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5493,da2473475b308a32775353337f5c3c6d,['MODA E BELEZA'],MODA E BELEZA
5494,da335e512c5172e253ee80cb42acf8aa,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5495,da33789924d00b4f90906b4b94e70fe4,['MODA E BELEZA'],MODA E BELEZA
5496,da33da7f6eb79be4440ac5c606d6848a,['MODA E BELEZA'],MODA E BELEZA
5497,da406f1574c350c0e265dfa4afa6044b,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5498,da6ff5aa71571cace6a438da4aff0326,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5499,da708bf3b3d18eabce89e0b1d84588d6,['AUTOMOTIVO'],AUTOMOTIVO
5500,da8be3bb62e9bf01e2e1a3bfd74ebd1a,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5501,da9234ffa7ba40ffe7d4c1e9f48b8d39,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5502,da9d5d868a28b17116214d1240c22837,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5503,dac20199c3b53e630f19bf3dc1744bba,['MODA E BELEZA'],MODA E BELEZA
5504,dac3a461489588cac0ab57343d625915,['CASA E CONFORTO'],CASA E CONFORTO
5505,dacb5451d8212730dc1a84aa53330a58,['CASA E CONFORTO'],CASA E CONFORTO
5506,dacbba6fa0fb5bbe678d0d3007b0be10,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5507,dace50b472dbb4c65b72b71fc8f60c86,['BEBES'],BEBES
5508,dad7fd1c4434137c836f09ae15ec86a4,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5509,dad86956863b4f2c6744baf0b3989a8a,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5510,daed0f3aefd193de33c31e21b16a3b3a,['CASA E CONFORTO'],CASA E CONFORTO
5511,db0739bf37fcce80c6016745316101dd,['CASA E CONFORTO'],CASA E CONFORTO
5512,db10e5b34779ebe39e1bc929469eb841,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5513,db1ae8f588760472271b496a2459ba6c,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5514,db20f0c71fd126ce34d0b209e634f3d7,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5515,db22f279752a5ef41428982b9a7ba8c3,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5516,db29fa675e3fb38dc9f16106b18a43f8,['MODA E BELEZA'],MODA E BELEZA
5517,db2c7430f7ab0de1860b953f210f67c5,['MODA E BELEZA'],MODA E BELEZA
5518,db2dee8ce25524ad8374fa6d1b11849b,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5519,db2e05029f564b8953ddf3766e3b99f5,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5520,db2f0b731c53190c15527344d01f22f8,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5521,db52d0bad6e4192503aaeea87004ed6a,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5522,db56f4c0b87585abfe200b7ed15437d1,['MODA E BELEZA'],MODA E BELEZA
5523,db594d5ffa3060a8a682a7057a904f29,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5524,db5f60962b917b4dd9d73efd3e121ff6,['MODA E BELEZA'],MODA E BELEZA
5525,db627a1f4bb56a7887ec7709535da727,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5526,db70f8a5634ca9a20586be3dec6ad653,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5527,db72d4b9dccc8768cb8691e888ae7f5f,['ARTES E DECORACAO'],ARTES E DECORACAO
5528,db73b0bf183667da81ff755fd5ab1228,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5529,db747e7d69671f32e8e4ea7fdc1266ed,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5530,db84f5852687abdb7f384d5ea4b638c9,['MODA E BELEZA'],MODA E BELEZA
5531,db91650415685ed0ea57e9d3e47bf887,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5532,db9184ca76c81f6e6f102cda2b30e12f,['MODA E BELEZA'],MODA E BELEZA
5533,dbb56a8ecf60edb17a584daea927824a,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5534,dbb786efd821d7f903d79cb502ba3083,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5535,dbc097913df341f30b9f9e92f459cee2,['MODA E BELEZA'],MODA E BELEZA
5536,dbd10344065568345dadbd904bb51dc1,['CASA E CONFORTO'],CASA E CONFORTO
5537,dbd12212946ea52dc83895cb27918987,['CASA E CONFORTO'],CASA E CONFORTO
5538,dbe7275504c44f616bb3af98bcf94819,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5539,dbeb15c52e114604b6f96141f354fbc6,['MODA E BELEZA'],MODA E BELEZA
5540,dbf2c0164b592abca90f6c6817f37a9b,['ARTES E DECORACAO'],ARTES E DECORACAO
5541,dbf84a758b184e6b2db6068e7cda2a11,['MODA E BELEZA'],MODA E BELEZA
5542,dbf97707cd97d5209511c307f315a361,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5543,dc0265afb5f2ff28de815a866decb5ca,['MODA E BELEZA'],MODA E BELEZA
5544,dc03cba6a1d6cf5c28d1fde5dab9a0bd,['AUTOMOTIVO'],AUTOMOTIVO
5545,dc17a6461db14f3625728b10493ef332,['MODA E BELEZA'],MODA E BELEZA
5546,dc17c17282032d56b1ca7dfbb291cf07,['CASA E CONFORTO'],CASA E CONFORTO
5547,dc2c80fa5a4e2aa29182d399748d548b,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5548,dc32acbe8d41196887e5d7ac6c2972bd,['MODA E BELEZA'],MODA E BELEZA
5549,dc35d914cb83cf05c85cdceb99c77989,['MODA E BELEZA'],MODA E BELEZA
5550,dc39d8fbbdc748fe466dd8af6bec5b6d,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5551,dc427026beaee4c2f8944943cd8f33f1,['CASA E CONFORTO'],CASA E CONFORTO
5552,dc440c380cdaca851d50b4babb763a82,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5553,dc53168ed84c77eb9eb18a8026bc393b,['MODA E BELEZA'],MODA E BELEZA
5554,dc5ba59adf78a3c3f5707f5bc83ca234,['MODA E BELEZA'],MODA E BELEZA
5555,dc5cb627d7efea62719ee5d36aa9254b,['MODA E BELEZA'],MODA E BELEZA
5556,dc66d93a6a91154ab8dd2e7779e9a1ac,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5557,dc771d8720de3625596eb0b0fa043528,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
5558,dc7be79976943eeae2bd3e4530b511fd,['MODA E BELEZA'],MODA E BELEZA
5559,dc95c77dd5f88e79576808b9ed5e4df3,['BEBES'],BEBES
5560,dc9b5b176c87f1c3bc2d69b282873d5b,['CASA E CONFORTO'],CASA E CONFORTO
5561,dca63e525f9401c2d75b39006727511b,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5562,dcb56bf601ec6f24940b3b1ab0aa5e2e,['CASA E CONFORTO'],CASA E CONFORTO
5563,dcbec508f4fc195063833b2054995d32,['MODA E BELEZA'],MODA E BELEZA
5564,dcc07c60d0b67d006e3b736ed1c75e69,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5565,dcc806fad366274f6fbfc81da473b307,['CASA E CONFORTO'],CASA E CONFORTO
5566,dcc97daebf3b61efe164a8e507c677d1,['MODA E BELEZA'],MODA E BELEZA
5567,dcd299f4c7a32656bc0f15b81c7cfa39,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5568,dcddaf0d2359e8b282ad24f1d84857bc,['ARTES E DECORACAO'],ARTES E DECORACAO
5569,dce46d381e2e85296ceba3ffbbe234b8,['ARTES E DECORACAO'],ARTES E DECORACAO
5570,dceea990c8cf652d8a6abcb265f27301,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5571,dd013805a824a02edd2301fd442a1c1b,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5572,dd04e5bf2ed0f48d340eb1b2820dcb7b,['MODA E BELEZA'],MODA E BELEZA
5573,dd0bea5264dc96c52500ff22a23655e8,['CASA E CONFORTO'],CASA E CONFORTO
5574,dd1e6c3ec773916f8f48f7401beefc6a,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5575,dd445195b0424460abe3fe3bf4497228,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5576,dd501072091c950a1e6bb5ea9182df2a,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5577,dd5419332273c31581ae758c74874997,['CASA E CONFORTO'],CASA E CONFORTO
5578,dd5d0d5c3c3b67e1e49686ecc9b692fc,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5579,dd67b7acc6c65e92fd2db3c8afd56b2c,['MODA E BELEZA'],MODA E BELEZA
5580,dd6ce2ca4b4f2f7b5698be76252d4c8e,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5581,dd6ee4d96f0f3cf1432c3b82818e0387,['CASA E CONFORTO'],CASA E CONFORTO
5582,dd787ad9c97e5504d6ea0bd294906902,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5583,dd8a350a80cdda9148a3c806549d2720,['CASA E CONFORTO'],CASA E CONFORTO
5584,dd9ab4c3632ba0320014ad633ea52470,['MODA E BELEZA'],MODA E BELEZA
5585,dda2dbc7b1340a2c9f8743feb8cbc432,['CASA E CONFORTO'],CASA E CONFORTO
5586,dda7f5aa048d24b2d639d470786b0564,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5587,ddb831adbe504c02601f03328420af4d,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5588,ddc162708923f29398f06661ac27c18a,['MODA E BELEZA'],MODA E BELEZA
5589,ddcdf215808306b8919f3cab54d88247,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5590,dddd54d8113f120fbbbbe593502a2d47,['AUTOMOTIVO'],AUTOMOTIVO
5591,de0076b42a023f53b398ce9ab0d9009c,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5592,de09bc4ff6a9de96b6895cd565f80e69,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5593,de0d2b20f954a9610c624bd2706ca857,['MODA E BELEZA'],MODA E BELEZA
5594,de2198669f76c1dbd0d137f101a7d6f0,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5595,de4958b5bf2da2859150af8192c3a3d0,['MODA E BELEZA'],MODA E BELEZA
5596,de4d7dbc75ae286c83ca660d77ac9f77,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5597,de4f4689e7aef3a0fb87f25f66825abb,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
5598,de658852c7c4ebef68f148bdd87fbf41,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5599,de65887c84d470bbd06abf600e7c7a62,['MODA E BELEZA'],MODA E BELEZA
5600,de74cb2fd733e35659ccfebf498ca02b,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
5601,de859e22b1ba2980cdd352637fb1ab0a,['BEBES'],BEBES
5602,de87be44e83ebc323acd6d4caec3ca57,['CASA E CONFORTO'],CASA E CONFORTO
5603,de8a2818f7fe963e53d394e7848bc9b2,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
5604,de92a2b76032cad82c67bdeda8f8b8de,['AUTOMOTIVO'],AUTOMOTIVO
5605,de969b697705a8e3239d2f760c644c8a,['MODA E BELEZA'],MODA E BELEZA
5606,de99d6864fd63eb9c2efdcf1432b5140,['CASA E CONFORTO'],CASA E CONFORTO
5607,dea56b3893564838aa0a8b56394f46a4,['BEBES'],BEBES
5608,deb3c789caa8b0587a5117cba27cd8b9,['MODA E BELEZA'],MODA E BELEZA
5609,deb46eedbf903626782bcc806f26df87,['CASA E CONFORTO'],CASA E CONFORTO
5610,debba1cc1685803f891dc845be9f9119,['CASA E CONFORTO'],CASA E CONFORTO
5611,dec16faa1b0d9cf85ae3630def401cfb,['ARTES E DECORACAO'],ARTES E DECORACAO
5612,dedfae6510ab02ac08526276e245e006,['BEBES'],BEBES
5613,defa53bfb8de9da3857ed69277b54d10,['ARTES E DECORACAO'],ARTES E DECORACAO
5614,df0a2eff6f0fc7262189d138f3defa0b,['MODA E BELEZA'],MODA E BELEZA
5615,df0bb4e3a5f6d5151441f441a58aa806,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5616,df10d0bdfbbb6fb8e810bc327037518d,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
5617,df125b2cdede89b0ff68ccfb07682470,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5618,df13face66b9408cd07ec0e5d9400668,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5619,df156891939f37c451dfa81e3e724540,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5620,df1673f73c6ab875ce62808a1e5e460b,['MODA E BELEZA'],MODA E BELEZA
5621,df1b378ac0b21d71ef1e642971d31530,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5622,df207fc4a11e0b1988a438d86ccb3c1f,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5623,df2b5e7523f6848076e498618e1a00d6,['MODA E BELEZA'],MODA E BELEZA
5624,df30286452a2054192bfb48c75e6287b,['CASA E CONFORTO'],CASA E CONFORTO
5625,df53ed4b08a845497e1f9aafa11fb2a4,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5626,df5c9b471c8cb2bf4fd5d986d8811ed1,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5627,df61cd26aece2f40eb66883de3a81e1f,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5628,df65602000ffdf593af0979d8c8a8544,['MODA E BELEZA'],MODA E BELEZA
5629,df6d8b7768a047c2981bae0a24afbb01,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5630,df7cfd00c1cf356a025d85b77e1121bc,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5631,df81dcb40098fb783a6525fa2f868bc9,['ARTES E DECORACAO'],ARTES E DECORACAO
5632,df9eb91b90f72e0b73a3b71466a9a44f,['MODA E BELEZA'],MODA E BELEZA
5633,dfa6eead1006319e9774de25417757a7,['CASA E CONFORTO'],CASA E CONFORTO
5634,dfa7d326a489fe0c01a652351a552b43,['MODA E BELEZA'],MODA E BELEZA
5635,dfb10cbc46a4cb952de477a6ea509dfd,['MODA E BELEZA'],MODA E BELEZA
5636,dfb7ad2750d51f15a654d8734414a6f4,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5637,dfd392778e7a38df71de5abb039ed533,['CASA E CONFORTO'],CASA E CONFORTO
5638,dfe27a883f9272758eb75f9ac80c1812,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5639,dfe5f68118c2576143240b8d78e5940a,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5640,e006d85a5a918d5695190c08c923eadb,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5641,e0100dc88768c6ca8b1b419fde8a50fb,['MODA E BELEZA'],MODA E BELEZA
5642,e02abba86c2340a09ce002e3dcff5229,['MODA E BELEZA'],MODA E BELEZA
5643,e02d61b42452cc6737650331d8bc8ad7,['MODA E BELEZA'],MODA E BELEZA
5644,e030f5da42afc3b5b81b24d7c4d1bcb0,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5645,e031b115c17b49bdf313c9150d4cfdb0,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5646,e032067cbea43b5e3d9a4c1ebec40f3d,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5647,e039f5e97da2cafaa001b4be0efa36ea,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5648,e0429c361ab5500f38ecdc7a37f99955,['MODA E BELEZA'],MODA E BELEZA
5649,e06b4a36b87fa33d65f03cc6b3108d1f,['MODA E BELEZA'],MODA E BELEZA
5650,e072ad0e4dabf06b9e381c614c27c903,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5651,e0751bde470ca1e50b59a49b0d3d8fb6,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5652,e077d52f6cbef7bb5e3e3e147e44a189,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5653,e07857247dc486cab4563ffb9d9aeba1,['MODA E BELEZA'],MODA E BELEZA
5654,e083c10e9dd625b9ce09aff04e0d54a7,['CASA E CONFORTO'],CASA E CONFORTO
5655,e0a50ed7a5ce30e34da29ca222748a5c,['PET SHOP'],PET SHOP
5656,e0bacd42e5f8077488c0a9f4dcfe66da,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5657,e0be013981866fa58c41c93cab57594a,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5658,e0d2a8f85504cc90d52a2ca9a8e64f28,['ARTES E DECORACAO'],ARTES E DECORACAO
5659,e0d821e9ff2e0fc0823d159792d9a2e6,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5660,e1017b936851c9cfe214af471fa314ac,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5661,e102b2494339fab55c3daf18187409a6,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5662,e10b36804f91a77995a7a1f3b5454f24,['AUTOMOTIVO'],AUTOMOTIVO
5663,e10c080e6f7f8136087836cadcd26199,['MODA E BELEZA'],MODA E BELEZA
5664,e10c65499c59e57eea4d979ac5eb3d0f,['CASA E CONFORTO'],CASA E CONFORTO
5665,e115da7a49ec2acf622e1f31da65cfb9,['CASA E CONFORTO'],CASA E CONFORTO
5666,e117f2d33b09b76b46edadbd2ca908a7,['CASA E CONFORTO'],CASA E CONFORTO
5667,e11ac0d86982b86bcde829263d5a38ec,['PET SHOP'],PET SHOP
5668,e12a43dfe9ec2b96d302683d1db0f613,['AUTOMOTIVO'],AUTOMOTIVO
5669,e12aeddf85ba20f8e2d865a28b32fbd8,['BEBES'],BEBES
5670,e1320973675a5fc37fab54cb22c582ab,['MODA E BELEZA'],MODA E BELEZA
5671,e134db9b2f9178ed55725a25b33e48c4,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5672,e13c8ddd0d03ac5525c6b54d0442e9a5,['MODA E BELEZA'],MODA E BELEZA
5673,e151e57b4f9e794ebddd2ac390d0ba99,['MODA E BELEZA'],MODA E BELEZA
5674,e153a0dcb8018427c43753f0e1edba6e,['ARTES E DECORACAO'],ARTES E DECORACAO
5675,e158e6aaed1732fbac39e9411f33f48a,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5676,e15b3513c9d37fdf4a36b88911a5c515,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5677,e15ea1f7534d809bdc05d3c5ecedf24c,"['AGRO, INDUSTRIA E NEGOCIOS']","AGRO, INDUSTRIA E NEGOCIOS"
5678,e16532416e7fa0b226f67cb0a05696c2,['ARTES E DECORACAO'],ARTES E DECORACAO
5679,e170172588e00bedc8daf9183629644e,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5680,e175b8edb692594c903e6a020fe94d8f,['CASA E CONFORTO'],CASA E CONFORTO
5681,e17d2e2d4c3e655845a5ed84c9409490,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5682,e1858f6bd914487d80ff867c0bc12116,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5683,e192b63496e874f9ec02a62d97ac23be,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5684,e194f9ac9793de14b87eecf9b3532421,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5685,e1a5a8d04768a9b9972f4bfb2c21a11c,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5686,e1a9a4e68f9e918e0b27952d64dc51f8,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5687,e1b0640460ef6ca7edd7c0039805e515,['CASA E CONFORTO'],CASA E CONFORTO
5688,e1c27845029801e7461bce7d580db092,['MODA E BELEZA'],MODA E BELEZA
5689,e1c8b1502b402a1284350d261a89cb9a,['CASA E CONFORTO'],CASA E CONFORTO
5690,e1cf4f3524c63c7e9c134666f89e722d,['CASA E CONFORTO'],CASA E CONFORTO
5691,e1da6a380c23eec0e20231c7b695f47e,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5692,e2005caf6477eb1b0a0bcce785ecbb5d,['MODA E BELEZA'],MODA E BELEZA
5693,e215d6f06aeb94e2f6359a86e58dd39c,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5694,e223ccde32fd470414931d963b07c4f8,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5695,e2244e42c2d85b8e677c622dea93cd78,['CASA E CONFORTO'],CASA E CONFORTO
5696,e22a05fe5e9468a3bc9527967feeb3c9,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5697,e23115216f6b79bda05036f94744a2dd,['CASA E CONFORTO'],CASA E CONFORTO
5698,e2329b38dc9971f2fb0f8247bbb641c2,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5699,e247c295703844ab1b844311e25046a5,['MODA E BELEZA'],MODA E BELEZA
5700,e26405d4ea696a94eea2c9b2a344f625,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5701,e269b2472c0546324acf4d09dd7acfab,['MODA E BELEZA'],MODA E BELEZA
5702,e27677cc62d6c8851e3b143c2e020291,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5703,e277b1138569691c38391eeb121f3176,['CASA E CONFORTO'],CASA E CONFORTO
5704,e27c7d40e51c72cdb3841c34f9f1f301,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5705,e27d61d435972fe5632bbfcdee617adf,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5706,e2a03ccf5ea816036608b2d8c3ab8e60,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5707,e2a97d88537ca889f9faa4c14d5106c2,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5708,e2aa3c8ad14a870e32ae9718c84e0567,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5709,e2af4ae300d48b96b78846e01a26c034,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5710,e2b2feccda2c913e120d23c72b550cca,['ALIMENTOS'],ALIMENTOS
5711,e2bd28bec2c4b78b6b39dd0cda08c177,['CASA E CONFORTO'],CASA E CONFORTO
5712,e2cfe4b2af025a2ae3b1d8795f677525,['MODA E BELEZA'],MODA E BELEZA
5713,e2d9c66bdf5baf2058e9960542e386e2,['ARTES E DECORACAO'],ARTES E DECORACAO
5714,e2ea40e627fa59e27d40fce26a8b5a32,['AUTOMOTIVO'],AUTOMOTIVO
5715,e2efd05161881ff66ece867b9221e6df,['FERRAMENTAS E CONSTRUCAO'],FERRAMENTAS E CONSTRUCAO
5716,e2f55ffa361f22212fa093de97e60fec,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5717,e3027423471c37ce2c9097bdec11b19d,['CASA E CONFORTO'],CASA E CONFORTO
5718,e305fbc65af17a0b60a9fcff63ebcbe8,['CASA E CONFORTO'],CASA E CONFORTO
5719,e3254323dd511d109978d37345cdcbae,['AUTOMOTIVO'],AUTOMOTIVO
5720,e328e23027b916218c9fba2f6cf9b682,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5721,e339db2b9261f6f0d9d9f1c41b629050,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5722,e33ed9bacaf02833f0c4dff6e8e20bff,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5723,e343a798d653d6f5c1f48a4a7ef10337,['MODA E BELEZA'],MODA E BELEZA
5724,e359056f7d7b5f57f57e4d8f61b5659d,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5725,e3667abef962f425cb19e50231a2456f,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5726,e36821475008c5656ee16e2433f91133,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5727,e383eea23b0b645f90cbb25a13a2ab93,['MODA E BELEZA'],MODA E BELEZA
5728,e38f48f35b9cec88386035b2ff883527,"['ELETRONICOS,INFORMATICA E AUDIO']","ELETRONICOS,INFORMATICA E AUDIO"
5729,e398683c47bda1cf86be8772a50b4579,['BRINQUEDOS E LAZER'],BRINQUEDOS E LAZER
5730,e39cc0368ca2a9ce8244880519c3b2ad,['MOVEIS E ELETRODOMESTICOS'],MOVEIS E ELETRODOMESTICOS
5731,e3a456432c2847da83a3cfb4fa72d9db,['CASA E CONFORTO'],CASA E CONFORTO
5732,e3bd7dc2201f2a5a9a0f68bc33f92f35,"['LIVROS, MUSICA E PAPELARIA']","LIVROS, MUSICA E PAPELARIA"
